date,ticker,company,sector,close,return,forward_return,mom_20d,mom_60d
2026-04-13,0175.HK,Geely,Automotive,10.63,0.012380952380952381,0.09219190968955782,-0.20195195195195192,-0.2263464337700145
2026-04-14,0175.HK,Geely,Automotive,11.61,0.09219190968955782,-0.0482342807924202,-0.110344827586207,-0.14945054945054947
2026-04-15,0175.HK,Geely,Automotive,11.05,-0.0482342807924202,0.040723981900452344,-0.13469068128425987,-0.22510518934081336
2026-04-16,0175.HK,Geely,Automotive,11.5,0.040723981900452344,-0.006086956521739184,-0.08585055643879169,-0.2234976367319379
2026-04-17,0175.HK,Geely,Automotive,11.43,-0.006086956521739184,0.006999125109361293,-0.09786898184688242,-0.26636713735558415
2026-04-20,0175.HK,Geely,Automotive,11.51,0.006999125109361293,0.0,-0.08795562599049123,-0.2588538312942691
2026-04-21,0175.HK,Geely,Automotive,11.51,0.0,-0.009556907037358786,-0.03842940685045959,-0.26406649616368294
2026-04-22,0175.HK,Geely,Automotive,11.4,-0.009556907037358786,-0.013157894736842146,0.0008779631255486642,-0.24503311258278138
2026-04-23,0175.HK,Geely,Automotive,11.25,-0.013157894736842146,0.008888888888888946,0.0017809439002671734,-0.2802303262955854
2026-04-24,0175.HK,Geely,Automotive,11.35,0.008888888888888946,-0.03524229074889873,-0.0008802816901408717,-0.2537804076265615
2026-04-27,0175.HK,Geely,Automotive,10.95,-0.03524229074889873,0.0182648401826484,0.02913533834586457,-0.28384565075212553
2026-04-28,0175.HK,Geely,Automotive,11.15,0.0182648401826484,-0.008968609865470767,0.05988593155893551,-0.25217974513749164
2026-04-29,0175.HK,Geely,Automotive,11.05,-0.008968609865470767,-0.026244343891402844,0.06352261790182867,-0.24881033310673006
2026-04-30,0175.HK,Geely,Automotive,10.76,-0.026244343891402844,-0.010223048327137496,0.0018621973929235924,-0.2548476454293629
2026-05-01,0175.HK,Geely,Automotive,10.65,-0.010223048327137496,0.030046948356807546,0.0,-0.2521067415730337
2026-05-04,0175.HK,Geely,Automotive,10.97,0.030046948356807546,-0.011850501367365651,0.020465116279069884,-0.22032693674484716
2026-05-05,0175.HK,Geely,Automotive,10.84,-0.011850501367365651,0.009225092250922495,0.004633920296571059,-0.21958243340532757
2026-05-06,0175.HK,Geely,Automotive,10.94,0.009225092250922495,-0.01645338208409508,0.06627680311890827,-0.22794636556104453
2026-05-07,0175.HK,Geely,Automotive,10.76,-0.01645338208409508,0.017657992565055736,0.02966507177033506,-0.22085445329471398
2026-05-08,0175.HK,Geely,Automotive,10.95,0.017657992565055736,,0.042857142857142705,-0.21166306695464376
2025-09-01,0388.HK,HKEX,Financials,254.87,,0.010985992859104732,,
2025-09-02,0388.HK,HKEX,Financials,257.67,0.010985992859104732,-0.018861334264757335,,
2025-09-03,0388.HK,HKEX,Financials,252.81,-0.018861334264757335,-0.005260867845417572,,
2025-09-04,0388.HK,HKEX,Financials,251.48,-0.005260867845417572,0.021631938921584437,,
2025-09-05,0388.HK,HKEX,Financials,256.92,0.021631938921584437,0.0028024287716019725,,
2025-09-08,0388.HK,HKEX,Financials,257.64,0.0028024287716019725,0.041026238161776085,,
2025-09-09,0388.HK,HKEX,Financials,268.21,0.041026238161776085,0.007195853995003887,,
2025-09-10,0388.HK,HKEX,Financials,270.14,0.007195853995003887,0.00370178426001333,,
2025-09-11,0388.HK,HKEX,Financials,271.14,0.00370178426001333,-0.0051265029136239315,,
2025-09-12,0388.HK,HKEX,Financials,269.75,-0.0051265029136239315,0.0026691380908250295,,
2025-09-15,0388.HK,HKEX,Financials,270.47,0.0026691380908250295,-0.0024032240174511887,,
2025-09-16,0388.HK,HKEX,Financials,269.82,-0.0024032240174511887,0.012749240234230186,,
2025-09-17,0388.HK,HKEX,Financials,273.26,0.012749240234230186,0.01712654614652709,,
2025-09-18,0388.HK,HKEX,Financials,277.94,0.01712654614652709,-0.01349212060156868,,
2025-09-19,0388.HK,HKEX,Financials,274.19,-0.01349212060156868,-0.02308618111528493,,
2025-09-22,0388.HK,HKEX,Financials,267.86,-0.02308618111528493,-0.03191965952363174,,
2025-09-23,0388.HK,HKEX,Financials,259.31,-0.03191965952363174,0.009216767575488838,,
2025-09-24,0388.HK,HKEX,Financials,261.7,0.009216767575488838,-0.019067634696217084,,
2025-09-25,0388.HK,HKEX,Financials,256.71,-0.019067634696217084,-0.03751314713100373,,
2025-09-26,0388.HK,HKEX,Financials,247.08,-0.03751314713100373,0.00716367168528409,,
2025-09-29,0388.HK,HKEX,Financials,248.85,0.00716367168528409,0.04408278079164152,-0.023619884647074985,
2025-09-30,0388.HK,HKEX,Financials,259.82,0.04408278079164152,0.00019244092063730456,0.00834400589901807,
2025-10-01,0388.HK,HKEX,Financials,259.87,0.00019244092063730456,0.015045984530726697,0.027926110517780156,
2025-10-02,0388.HK,HKEX,Financials,263.78,0.015045984530726697,0.0017438774736524554,0.04891045013519957,
2025-10-03,0388.HK,HKEX,Financials,264.24,0.0017438774736524554,-0.0014380865879503046,0.02849135917795409,
2025-10-06,0388.HK,HKEX,Financials,263.86,-0.0014380865879503046,0.016448116425376913,0.0241422139419345,
2025-10-07,0388.HK,HKEX,Financials,268.2,0.016448116425376913,-0.004809843400447322,-3.728421759063849e-05,
2025-10-08,0388.HK,HKEX,Financials,266.91,-0.004809843400447322,0.00502041886778315,-0.011956763159842954,
2025-10-09,0388.HK,HKEX,Financials,268.25,0.00502041886778315,0.0059645852749301564,-0.010658700302426771,
2025-10-10,0388.HK,HKEX,Financials,269.85,0.0059645852749301564,-0.011450806003335257,0.0003707136237256492,
2025-10-13,0388.HK,HKEX,Financials,266.76,-0.011450806003335257,0.017731294047083512,-0.0137168632380672,
2025-10-14,0388.HK,HKEX,Financials,271.49,0.017731294047083512,-0.0027625326899701763,0.00618931139278045,
2025-10-15,0388.HK,HKEX,Financials,270.74,-0.0027625326899701763,-0.012964467755041675,-0.009221986386591441,
2025-10-16,0388.HK,HKEX,Financials,267.23,-0.012964467755041675,0.009729446544175291,-0.03853349643808013,
2025-10-17,0388.HK,HKEX,Financials,269.83,0.009729446544175291,-0.015454174850831892,-0.01590138225318216,
2025-10-20,0388.HK,HKEX,Financials,265.66,-0.015454174850831892,0.0007904840773920174,-0.008213245725378848,
2025-10-21,0388.HK,HKEX,Financials,265.87,0.0007904840773920174,0.0001504494677850854,0.025297905981257918,
2025-10-22,0388.HK,HKEX,Financials,265.91,0.0001504494677850854,0.01936745515399929,0.016087122659534048,
2025-10-23,0388.HK,HKEX,Financials,271.06,0.01936745515399929,0.008669667232347189,0.055899653305286234,
2025-10-24,0388.HK,HKEX,Financials,273.41,0.008669667232347189,-0.00014630042792884712,0.10656467540877457,
2025-10-27,0388.HK,HKEX,Financials,273.37,-0.00014630042792884712,0.014668763946299901,0.09853325296363269,
2025-10-28,0388.HK,HKEX,Financials,277.38,0.014668763946299901,0.0247314153868341,0.06758525132784232,
2025-10-29,0388.HK,HKEX,Financials,284.24,0.0247314153868341,0.010097101041373513,0.0937776580597991,
2025-10-30,0388.HK,HKEX,Financials,287.11,0.010097101041373513,0.0004876179861377228,0.08844491621806072,
2025-10-31,0388.HK,HKEX,Financials,287.25,0.0004876179861377228,-0.02273281114012171,0.08707992733878278,
2025-11-03,0388.HK,HKEX,Financials,280.72,-0.02273281114012171,-0.018381305215161126,0.06389752141287053,
2025-11-04,0388.HK,HKEX,Financials,275.56,-0.018381305215161126,-0.005044273479459904,0.027442207307979194,
2025-11-05,0388.HK,HKEX,Financials,274.17,-0.005044273479459904,-0.010395010395010451,0.02720017983589962,
2025-11-06,0388.HK,HKEX,Financials,271.32,-0.010395010395010451,-0.0029854046881910845,0.011444547996272147,
2025-11-07,0388.HK,HKEX,Financials,270.51,-0.0029854046881910845,0.0012938523529630874,0.002445803224013332,
2025-11-10,0388.HK,HKEX,Financials,270.86,0.0012938523529630874,0.009599054862290402,0.015369620632778691,
2025-11-11,0388.HK,HKEX,Financials,273.46,0.009599054862290402,-0.0009142104878226975,0.007256252532321428,
2025-11-12,0388.HK,HKEX,Financials,273.21,-0.0009142104878226975,0.008857655283481591,0.009123143975769965,
2025-11-13,0388.HK,HKEX,Financials,275.63,0.008857655283481591,0.0014512208395311976,0.031433596527336016,
2025-11-14,0388.HK,HKEX,Financials,276.03,0.0014512208395311976,-0.03441654892584145,0.022977430233850793,
2025-11-17,0388.HK,HKEX,Financials,266.53,-0.03441654892584145,-0.016170787528608233,0.003274862606338802,
2025-11-18,0388.HK,HKEX,Financials,262.22,-0.016170787528608233,-0.0022118831515522963,-0.01372851393538188,
2025-11-19,0388.HK,HKEX,Financials,261.64,-0.0022118831515522963,-0.02094480966213108,-0.016058064758753154,
2025-11-20,0388.HK,HKEX,Financials,256.16,-0.02094480966213108,0.010852592129918737,-0.05496937947317926,
2025-11-21,0388.HK,HKEX,Financials,258.94,0.010852592129918737,0.0271877655055226,-0.05292417980322606,
2025-11-24,0388.HK,HKEX,Financials,265.98,0.0271877655055226,0.02169336040303782,-0.02703295899330571,0.04359085023737608
2025-11-25,0388.HK,HKEX,Financials,271.75,0.02169336040303782,-0.0034222631094756872,-0.020297065397649416,0.05464353630612795
2025-11-26,0388.HK,HKEX,Financials,270.82,-0.0034222631094756872,0.02647514954582375,-0.04721362229102177,0.07123927059847301
2025-11-27,0388.HK,HKEX,Financials,277.99,0.02647514954582375,0.0029137738767581745,-0.03176482881125697,0.10541593764911728
2025-11-28,0388.HK,HKEX,Financials,278.8,0.0029137738767581745,-0.005595408895265441,-0.02941688424717137,0.08516269655924025
2025-12-01,0388.HK,HKEX,Financials,277.24,-0.005595408895265441,-0.010460251046025215,-0.012396694214876103,0.07607514361124057
2025-12-02,0388.HK,HKEX,Financials,274.34,-0.010460251046025215,-0.0050302544288109985,-0.00442734794600097,0.022855225383095368
2025-12-03,0388.HK,HKEX,Financials,272.96,-0.0050302544288109985,-0.006484466588511095,-0.004413320202794058,0.010439031613237448
2025-12-04,0388.HK,HKEX,Financials,271.19,-0.006484466588511095,0.0032818319259559914,-0.00047913902403062814,0.00018440657962681684
2025-12-05,0388.HK,HKEX,Financials,272.08,0.0032818319259559914,0.0031240811526023204,0.005803851983290809,0.00863762743280816
2025-12-08,0388.HK,HKEX,Financials,272.93,0.0031240811526023204,0.0003663943135601144,0.0076423244480543495,0.009095278589122513
2025-12-09,0388.HK,HKEX,Financials,273.03,0.0003663943135601144,0.007984470570999491,-0.0015724420390550442,0.011896820102290429
2025-12-10,0388.HK,HKEX,Financials,275.21,0.007984470570999491,0.021220159151193796,0.007320376267340167,0.007136060894386231
2025-12-11,0388.HK,HKEX,Financials,281.05,0.021220159151193796,0.016972069026863545,0.01966404237564867,0.011189465352234418
2025-12-12,0388.HK,HKEX,Financials,285.82,0.016972069026863545,-0.02575047232523975,0.0354671593667355,0.04241584302855683
2025-12-15,0388.HK,HKEX,Financials,278.46,-0.02575047232523975,-0.04456654456654441,0.04476043972535937,0.03957291122228024
2025-12-16,0388.HK,HKEX,Financials,266.05,-0.04456654456654441,0.01672617928960718,0.014606055983525268,0.025992055840499795
2025-12-17,0388.HK,HKEX,Financials,270.5,0.01672617928960718,-0.023696857670979732,0.0338633236508179,0.033626289644631324
2025-12-18,0388.HK,HKEX,Financials,264.09,-0.023696857670979732,-0.003635124389412603,0.030957214241099207,0.028748393128432914
2025-12-19,0388.HK,HKEX,Financials,263.13,-0.003635124389412603,-0.02021814312317105,0.016181354753997068,0.06495871782418638
2025-12-22,0388.HK,HKEX,Financials,257.81,-0.02021814312317105,-0.03134090997246042,-0.030716595232724297,0.036005625879043546
2025-12-23,0388.HK,HKEX,Financials,249.73,-0.03134090997246042,0.009810595443078496,-0.08103035878564857,-0.03883457778462018
2025-12-24,0388.HK,HKEX,Financials,252.18,0.009810595443078496,0.013641050043619707,-0.06882800384018906,-0.02959171893639123
2025-12-25,0388.HK,HKEX,Financials,255.62,0.013641050043619707,-0.0098192629684688,-0.08047052052232095,-0.030934869967396916
2025-12-26,0388.HK,HKEX,Financials,253.11,-0.0098192629684688,-0.04519774011299449,-0.0921449067431851,-0.042120799273387854
2025-12-29,0388.HK,HKEX,Financials,241.67,-0.04519774011299449,-0.009268837671204455,-0.128300389554177,-0.0840976275297507
2025-12-30,0388.HK,HKEX,Financials,239.43,-0.009268837671204455,0.007183728020715874,-0.12725085660129754,-0.10727069351230423
2025-12-31,0388.HK,HKEX,Financials,241.15,0.007183728020715874,-0.025668670951689787,-0.11653722157092605,-0.09651193286126414
2026-01-01,0388.HK,HKEX,Financials,234.96,-0.025668670951689787,0.003532516172965572,-0.13359637154762338,-0.12410065237651446
2026-01-02,0388.HK,HKEX,Financials,235.79,0.003532516172965572,4.2410619619293044e-05,-0.1333798882681564,-0.126218269408931
2026-01-05,0388.HK,HKEX,Financials,235.8,4.2410619619293044e-05,0.010474978795589562,-0.1360422086249221,-0.11605937921727383
2026-01-06,0388.HK,HKEX,Financials,238.27,0.010474978795589562,0.0023922440928358935,-0.12731201699446937,-0.12236178128107844
2026-01-07,0388.HK,HKEX,Financials,238.84,0.0023922440928358935,-0.016789482498743902,-0.13215362813851228,-0.11782521976804317
2026-01-08,0388.HK,HKEX,Financials,234.83,-0.016789482498743902,0.021334582463909957,-0.16445472335883293,-0.12124387231972455
2026-01-09,0388.HK,HKEX,Financials,239.84,0.021334582463909957,-0.0024599733155437065,-0.16087047792316844,-0.11114405366341762
2026-01-12,0388.HK,HKEX,Financials,239.25,-0.0024599733155437065,-0.00016718913270630242,-0.14081017022193487,-0.09941278325679448
2026-01-13,0388.HK,HKEX,Financials,239.21,-0.00016718913270630242,-0.016094644872705954,-0.10088329261417028,-0.10027457027870768
2026-01-14,0388.HK,HKEX,Financials,235.36,-0.016094644872705954,-0.00747790618626798,-0.12990757855822543,-0.11488849610770568
2026-01-15,0388.HK,HKEX,Financials,233.6,-0.00747790618626798,-0.015239726027397316,-0.11545306524290955,-0.13819818490371139
2026-01-16,0388.HK,HKEX,Financials,230.04,-0.015239726027397316,-0.0027386541471048353,-0.12575533006498696,-0.1586262389817491
2026-01-19,0388.HK,HKEX,Financials,229.41,-0.0027386541471048353,0.030382284991935737,-0.1101586439626081,-0.16080769652851445
2026-01-20,0388.HK,HKEX,Financials,236.38,0.030382284991935737,-0.023775277096201086,-0.053457734353101305,-0.1478116663061504
2026-01-21,0388.HK,HKEX,Financials,230.76,-0.023775277096201086,-0.0280377881781938,-0.08493932905067814,-0.1881508584294963
2026-01-22,0388.HK,HKEX,Financials,224.29,-0.0280377881781938,0.02612688929510898,-0.12256474454268063,-0.21880115635122432
2026-01-23,0388.HK,HKEX,Financials,230.15,0.02612688929510898,-0.003345644145122839,-0.09071154833866701,-0.19878154917319402
2026-01-26,0388.HK,HKEX,Financials,229.38,-0.003345644145122839,-0.011465690121196248,-0.05085447097281415,-0.18288686235394713
2026-01-27,0388.HK,HKEX,Financials,226.75,-0.011465690121196248,0.018610804851157736,-0.052959111222486754,-0.17713020757729714
2026-01-28,0388.HK,HKEX,Financials,230.97,0.018610804851157736,-0.010347664198813611,-0.042214389384200746,-0.1575664733559471
2026-01-29,0388.HK,HKEX,Financials,228.58,-0.010347664198813611,0.03237378598302554,-0.027153558052434468,-0.15752616836208155
2026-01-30,0388.HK,HKEX,Financials,235.98,0.03237378598302554,0.012204424103737788,0.0008058017727639033,-0.1276477764223134
2026-02-02,0388.HK,HKEX,Financials,238.86,0.012204424103737788,-0.008247509001088615,0.012977099236641143,-0.11814221368972899
2026-02-03,0388.HK,HKEX,Financials,236.89,-0.008247509001088615,0.038203385537591394,-0.005791748856339596,-0.13373071015870697
2026-02-04,0388.HK,HKEX,Financials,245.94,0.038203385537591394,-0.010327722208668733,0.02972701390051924,-0.09981333040518281
2026-02-05,0388.HK,HKEX,Financials,243.4,-0.010327722208668733,0.0133114215283483,0.03649448537239697,-0.11693211914523094
2026-02-06,0388.HK,HKEX,Financials,246.64,0.0133114215283483,0.005595199481025048,0.028352234823215472,-0.1064739339926819
2026-02-09,0388.HK,HKEX,Financials,248.02,0.005595199481025048,0.023143294895572764,0.036656217345872655,-0.06944809214722536
2026-02-10,0388.HK,HKEX,Financials,253.76,0.023143294895572764,0.02774274905422458,0.06082521633710969,-0.032262985279536416
2026-02-11,0388.HK,HKEX,Financials,260.8,0.02774274905422458,0.0008819018404906398,0.10808973487423512,-0.0032105182693776824
2026-02-12,0388.HK,HKEX,Financials,261.03,0.0008819018404906398,-0.01294870321418995,0.11742294520547936,0.019011555277951064
2026-02-13,0388.HK,HKEX,Financials,257.65,-0.01294870321418995,0.008383465942169765,0.12002260476438864,-0.004981849077006384
2026-02-16,0388.HK,HKEX,Financials,259.81,0.008383465942169765,-0.01158538932296671,0.13251383985005005,-0.02319723287465225
2026-02-17,0388.HK,HKEX,Financials,256.8,-0.01158538932296671,0.03566978193146397,0.08638632710043148,-0.05501379944802198
2026-02-18,0388.HK,HKEX,Financials,265.96,0.03566978193146397,0.0027071740111295206,0.15253943491072963,-0.017945498855328368
2026-02-19,0388.HK,HKEX,Financials,266.68,0.0027071740111295206,-0.006112194390280434,0.18899638860403956,-0.04068491672362318
2026-02-20,0388.HK,HKEX,Financials,265.05,-0.006112194390280434,0.0035465006602528604,0.1516402346295893,-0.04931850789096126
2026-02-23,0388.HK,HKEX,Financials,265.99,0.0035465006602528604,-0.02334674235873546,0.15960415031824926,-0.040578560092338734
2026-02-24,0388.HK,HKEX,Financials,259.78,-0.02334674235873546,-0.01674493802448207,0.1456670341786106,-0.05307282933586066
2026-02-25,0388.HK,HKEX,Financials,255.43,-0.01674493802448207,0.02137571937517113,0.10590119928995101,-0.06422186400937857
2026-02-26,0388.HK,HKEX,Financials,260.89,0.02137571937517113,-0.011230786921691216,0.14135094933939962,-0.03798075150263658
2026-02-27,0388.HK,HKEX,Financials,257.96,-0.011230786921691216,-0.018064816250581317,0.09314348673616402,-0.05189650102910914
2026-03-02,0388.HK,HKEX,Financials,253.3,-0.018064816250581317,0.00971180418476103,0.06045382232269958,-0.07192320375187777
2026-03-03,0388.HK,HKEX,Financials,255.76,0.00971180418476103,0.021152643102908986,0.07965722487230353,-0.06325312236750535
2026-03-04,0388.HK,HKEX,Financials,261.17,0.021152643102908986,0.012941762070681984,0.0619256729283566,-0.05101558809636264
2026-03-05,0388.HK,HKEX,Financials,264.55,0.012941762070681984,0.01780381780381779,0.08689400164338545,-0.05870841487279843
2026-03-06,0388.HK,HKEX,Financials,269.26,0.01780381780381779,-0.01299858872465276,0.09171261758027893,-0.05793856273178921
2026-03-09,0388.HK,HKEX,Financials,265.76,-0.01299858872465276,-0.02464629741119817,0.07152648979920961,-0.04560798678445732
2026-03-10,0388.HK,HKEX,Financials,259.21,-0.02464629741119817,0.026657922148065394,0.021476986128625475,-0.025709453110317693
2026-03-11,0388.HK,HKEX,Financials,266.12,0.026657922148065394,-0.005373515707199794,0.020398773006135018,-0.016192236598890908
2026-03-12,0388.HK,HKEX,Financials,264.69,-0.005373515707199794,-0.004080244814688827,0.014021376853235346,0.002271952743382988
2026-03-13,0388.HK,HKEX,Financials,263.61,-0.004080244814688827,0.023633397822540703,0.023132156025616357,0.0018241933644966846
2026-03-16,0388.HK,HKEX,Financials,269.84,0.023633397822540703,0.01008004743551738,0.038605134521380924,0.04666227066444262
2026-03-17,0388.HK,HKEX,Financials,272.56,0.01008004743551738,0.008291752274728559,0.06137071651090342,0.09141873223080932
2026-03-18,0388.HK,HKEX,Financials,274.82,0.008291752274728559,0.03835237610072051,0.03331328019251023,0.08977714331033382
2026-03-19,0388.HK,HKEX,Financials,285.36,0.03835237610072051,-0.01100364451920377,0.07004649767511628,0.11634457397699705
2026-03-20,0388.HK,HKEX,Financials,282.22,-0.01100364451920377,0.01661824108851251,0.06478023014525558,0.11500928450080994
2026-03-23,0388.HK,HKEX,Financials,286.91,0.01661824108851251,0.0012896030113971335,0.07864957329222899,0.1871974179666489
2026-03-24,0388.HK,HKEX,Financials,287.28,0.0012896030113971335,0.005047340573656411,0.10585880360304878,0.1998496429018919
2026-03-25,0388.HK,HKEX,Financials,288.73,0.005047340573656411,0.027118761472656017,0.13036839838703362,0.1973045822102426
2026-03-26,0388.HK,HKEX,Financials,296.56,0.027118761472656017,0.009239277043431304,0.13672428993062224,0.26217228464419473
2026-03-27,0388.HK,HKEX,Financials,299.3,0.009239277043431304,0.009756097560975618,0.16025740424872081,0.2693498452012384
2026-03-30,0388.HK,HKEX,Financials,302.22,0.009756097560975618,0.019158229104625724,0.19313067508882753,0.2816793893129772
2026-03-31,0388.HK,HKEX,Financials,308.01,0.019158229104625724,-0.006103697931885366,0.20429308726931494,0.2926931632181977
2026-04-01,0388.HK,HKEX,Financials,306.13,-0.006103697931885366,-0.01443831052167388,0.17214840908220697,0.28173672751632894
2026-04-02,0388.HK,HKEX,Financials,301.71,-0.01443831052167388,-0.018030559146199998,0.1404649404649403,0.2848017714942723
2026-04-03,0388.HK,HKEX,Financials,296.27,-0.018030559146199998,-0.03422553751645452,0.10031196612939164,0.23528185456971307
2026-04-06,0388.HK,HKEX,Financials,286.13,-0.03422553751645452,0.03641701324572755,0.07664810355207718,0.19594566353187037
2026-04-07,0388.HK,HKEX,Financials,296.55,0.03641701324572755,-0.01908615747765985,0.14405308437174513,0.23970569792232777
2026-04-08,0388.HK,HKEX,Financials,290.89,-0.01908615747765985,-0.003575234624772161,0.09307831053659998,0.2359364377974167
2026-04-09,0388.HK,HKEX,Financials,289.85,-0.003575234624772161,-0.004554079696394875,0.0950545921644188,0.24079623287671237
2026-04-10,0388.HK,HKEX,Financials,288.53,-0.004554079696394875,0.005718642775448091,0.09453359129016325,0.2542601286732742
2026-04-13,0388.HK,HKEX,Financials,290.18,0.005718642775448091,0.014646081742366812,0.07537800177883192,0.26489690946340616
2026-04-14,0388.HK,HKEX,Financials,294.43,0.014646081742366812,0.01541962435893085,0.08023921338420892,0.24557915221253923
2026-04-15,0388.HK,HKEX,Financials,298.97,0.01541962435893085,-0.00993410710104703,0.08787570045848203,0.2955884902062751
2026-04-16,0388.HK,HKEX,Financials,296.0,-0.00993410710104703,-0.002635135135135025,0.03728623493131478,0.3197200053502163
2026-04-17,0388.HK,HKEX,Financials,295.22,-0.002635135135135025,0.005284194837748002,0.04606335482956547,0.28272865522485335
2026-04-20,0388.HK,HKEX,Financials,296.78,0.005284194837748002,-0.004077094143810189,0.03440103168240882,0.2938355567181097
2026-04-21,0388.HK,HKEX,Financials,295.57,-0.004077094143810189,0.028521162499577146,0.028856864383180136,0.30350606394707835
2026-04-22,0388.HK,HKEX,Financials,304.0,0.028521162499577146,0.008947368421052815,0.052886780036712544,0.3161882495562194
2026-04-23,0388.HK,HKEX,Financials,306.72,0.008947368421052815,0.01320422535211252,0.03425950903695729,0.3418496806369762
2026-04-24,0388.HK,HKEX,Financials,310.77,0.01320422535211252,0.01197026740032836,0.03832275309054456,0.31693363844393585
2026-04-27,0388.HK,HKEX,Financials,314.49,0.01197026740032836,0.02089096632643317,0.04059956323208258,0.3166289876915347
2026-04-28,0388.HK,HKEX,Financials,321.06,0.02089096632643317,0.003488444527502743,0.04236875426122522,0.3553125923424376
2026-04-29,0388.HK,HKEX,Financials,322.18,0.003488444527502743,-0.022471910112359605,0.0524287067585667,0.30999430755468826
2026-04-30,0388.HK,HKEX,Financials,314.94,-0.022471910112359605,0.007334730424842784,0.04385005468827696,0.2939194741166804
2026-05-01,0388.HK,HKEX,Financials,317.25,0.007334730424842784,-0.011126871552403328,0.07081378472339428,0.2862877067791114
2026-05-04,0388.HK,HKEX,Financials,313.72,-0.011126871552403328,-0.008957031748055622,0.09642470205850495,0.2648979920974115
2026-05-05,0388.HK,HKEX,Financials,310.91,-0.008957031748055622,0.010581840403975251,0.04842353734614746,0.2252127994955866
2026-05-06,0388.HK,HKEX,Financials,314.2,0.010581840403975251,0.022056015276893826,0.08013338375330892,0.20475460122699385
2026-05-07,0388.HK,HKEX,Financials,321.13,0.022056015276893826,0.0006850808083953552,0.10791788856304985,0.23024173466651354
2026-05-08,0388.HK,HKEX,Financials,321.35,0.0006850808083953552,,0.11374900356981965,0.24723462060935408
2025-09-01,0669.HK,Techtronic,Industrials,31.51,,-0.01650269755633138,,
2025-09-02,0669.HK,Techtronic,Industrials,30.99,-0.01650269755633138,-0.0038722168441431837,,
2025-09-03,0669.HK,Techtronic,Industrials,30.87,-0.0038722168441431837,0.04178814382896001,,
2025-09-04,0669.HK,Techtronic,Industrials,32.16,0.04178814382896001,0.0043532338308458485,,
2025-09-05,0669.HK,Techtronic,Industrials,32.3,0.0043532338308458485,-0.018575851393188736,,
2025-09-08,0669.HK,Techtronic,Industrials,31.7,-0.018575851393188736,-0.03154574132492116,,
2025-09-09,0669.HK,Techtronic,Industrials,30.7,-0.03154574132492116,0.014006514657980418,,
2025-09-10,0669.HK,Techtronic,Industrials,31.13,0.014006514657980418,0.006103437198843542,,
2025-09-11,0669.HK,Techtronic,Industrials,31.32,0.006103437198843542,0.019157088122605304,,
2025-09-12,0669.HK,Techtronic,Industrials,31.92,0.019157088122605304,-0.0385338345864662,,
2025-09-15,0669.HK,Techtronic,Industrials,30.69,-0.0385338345864662,-0.030954708374063333,,
2025-09-16,0669.HK,Techtronic,Industrials,29.74,-0.030954708374063333,0.03127101546738409,,
2025-09-17,0669.HK,Techtronic,Industrials,30.67,0.03127101546738409,0.009455493968046902,,
2025-09-18,0669.HK,Techtronic,Industrials,30.96,0.009455493968046902,0.015180878552971455,,
2025-09-19,0669.HK,Techtronic,Industrials,31.43,0.015180878552971455,-0.025453388482341688,,
2025-09-22,0669.HK,Techtronic,Industrials,30.63,-0.025453388482341688,-0.025791707476330417,,
2025-09-23,0669.HK,Techtronic,Industrials,29.84,-0.025791707476330417,0.027479892761394176,,
2025-09-24,0669.HK,Techtronic,Industrials,30.66,0.027479892761394176,0.02837573385518599,,
2025-09-25,0669.HK,Techtronic,Industrials,31.53,0.02837573385518599,-0.02854424357754526,,
2025-09-26,0669.HK,Techtronic,Industrials,30.63,-0.02854424357754526,-0.03395364022200453,,
2025-09-29,0669.HK,Techtronic,Industrials,29.59,-0.03395364022200453,-0.002365664075701268,-0.06093303713106957,
2025-09-30,0669.HK,Techtronic,Industrials,29.52,-0.002365664075701268,-0.020663956639566328,-0.047434656340755055,
2025-10-01,0669.HK,Techtronic,Industrials,28.91,-0.020663956639566328,-0.02144586648218616,-0.06349206349206349,
2025-10-02,0669.HK,Techtronic,Industrials,28.29,-0.02144586648218616,-0.033227288794627,-0.1203358208955223,
2025-10-03,0669.HK,Techtronic,Industrials,27.35,-0.033227288794627,-0.011700182815356452,-0.15325077399380793,
2025-10-06,0669.HK,Techtronic,Industrials,27.03,-0.011700182815356452,-0.030336662967073602,-0.1473186119873816,
2025-10-07,0669.HK,Techtronic,Industrials,26.21,-0.030336662967073602,-0.028996566196108464,-0.14625407166123772,
2025-10-08,0669.HK,Techtronic,Industrials,25.45,-0.028996566196108464,0.008644400785854822,-0.1824606488917443,
2025-10-09,0669.HK,Techtronic,Industrials,25.67,0.008644400785854822,-0.00077911959485788,-0.18039591315453385,
2025-10-10,0669.HK,Techtronic,Industrials,25.65,-0.00077911959485788,0.013645224171540127,-0.1964285714285715,
2025-10-13,0669.HK,Techtronic,Industrials,26.0,0.013645224171540127,-0.04384615384615387,-0.15281850765721738,
2025-10-14,0669.HK,Techtronic,Industrials,24.86,-0.04384615384615387,0.0008045052292839916,-0.16408876933423,
2025-10-15,0669.HK,Techtronic,Industrials,24.88,0.0008045052292839916,0.0562700964630225,-0.18878382784479952,
2025-10-16,0669.HK,Techtronic,Industrials,26.28,0.0562700964630225,-0.009132420091324311,-0.15116279069767435,
